# TEST CONFIGURATION BEGIN
# FileStream(filename='export_dataframe_0v4.csv', target_idx=-1, n_targets=1, cat_features=None)
# [M0] HoeffdingTree(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=False, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=1000000, max_time=1000, metrics=['accuracy', 'running_time', 'model_size'], n_wait=200, output_file='summary_ht.txt', pretrain_size=10000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
244390,0.833131,0.830000,92.407766,14.348466,106.756232,7620.023438
244590,0.833129,0.830000,92.477477,14.365813,106.843290,7620.054688
244790,0.833126,0.830000,92.558307,14.382840,106.941147,7620.085938
244990,0.833140,0.850000,92.624534,14.400893,107.025427,7620.085938
245190,0.833172,0.870000,92.694234,14.417542,107.111777,7620.117188
245390,0.833135,0.790000,92.764858,14.433379,107.198238,7620.117188
245590,0.833103,0.795000,92.839752,14.448993,107.288745,7683.429688
245790,0.833100,0.830000,92.906564,14.464349,107.370913,7692.679688
245990,0.833114,0.850000,92.978594,14.481105,107.459699,7692.773438
246190,0.833146,0.870000,93.049751,14.497488,107.547239,7692.898438
246390,0.833130,0.815000,93.132804,14.514403,107.647207,7707.398438
246590,0.833136,0.840000,93.210096,14.529044,107.739140,7711.710938
246790,0.833171,0.875000,93.284053,14.544083,107.828136,7711.710938
246990,0.833203,0.870000,93.353608,14.560086,107.913694,7711.742188
247190,0.833221,0.855000,93.425749,14.574512,108.000261,7711.773438
247390,0.833210,0.820000,93.508714,14.590709,108.099423,7711.867188
247590,0.833241,0.870000,93.581933,14.606742,108.188675,7711.898438
247790,0.833280,0.880000,93.665354,14.620110,108.285464,7711.898438
247990,0.833239,0.785000,93.735145,14.635816,108.370961,7711.992188
248190,0.833228,0.820000,93.801058,14.651521,108.452579,7712.054688
248390,0.833221,0.825000,93.877985,14.666978,108.544963,7712.085938
248590,0.833261,0.880000,93.946099,14.681765,108.627864,7712.085938
248790,0.833241,0.810000,94.017635,14.698730,108.716366,7712.085938
248990,0.833230,0.820000,94.092377,14.712113,108.804489,7712.085938
249190,0.833227,0.830000,94.163592,14.729694,108.893286,7712.148438
249390,0.833233,0.840000,94.236355,14.745794,108.982149,7712.179688
249590,0.833301,0.915000,94.305062,14.763349,109.068411,7712.210938
249790,0.833344,0.885000,94.370831,14.777520,109.148351,7712.273438
249990,0.833367,0.860000,94.443844,14.794775,109.238620,7712.273438
250190,0.833393,0.865000,94.521490,14.810151,109.331641,7712.273438
250390,0.833448,0.900000,94.590253,14.826440,109.416693,7712.273438
250590,0.833537,0.940000,94.661237,14.843073,109.504311,7712.304688
250790,0.833613,0.925000,94.756016,14.860328,109.616344,7712.304688
250990,0.833656,0.885000,94.825085,14.873445,109.698529,7712.304688
251190,0.833752,0.950000,94.897920,14.888791,109.786711,7712.304688
251390,0.833824,0.920000,94.974153,14.905400,109.879553,7712.304688
251590,0.833899,0.925000,95.043042,14.921330,109.964372,7712.304688
251790,0.833970,0.920000,95.118617,14.936791,110.055408,7712.304688
251990,0.834054,0.935000,95.184971,14.954801,110.139772,7712.335938
252190,0.834178,0.985000,95.252577,14.972698,110.225276,7712.335938
252390,0.834278,0.955000,95.340123,14.991231,110.331355,7755.617188
252590,0.834369,0.945000,95.403028,15.005714,110.408742,7755.648438
252790,0.834473,0.960000,95.491282,15.021708,110.512989,7765.742188
252990,0.834576,0.960000,95.554590,15.036162,110.590752,7765.742188
253190,0.834671,0.950000,95.618431,15.052442,110.670873,7770.085938
253390,0.834749,0.930000,95.685126,15.071407,110.756534,7770.085938
253590,0.834828,0.930000,95.753944,15.086843,110.840788,7770.085938
253790,0.834930,0.960000,95.824128,15.103376,110.927505,7770.085938
253990,0.835004,0.925000,95.896426,15.119332,111.015758,7770.117188
254190,0.835049,0.890000,95.967622,15.137294,111.104916,7770.117188
254390,0.835102,0.900000,96.040392,15.155252,111.195643,7770.117188
254590,0.835164,0.910000,96.116344,15.173701,111.290044,7770.117188
254790,0.835257,0.950000,96.179439,15.191220,111.370660,7770.117188
254990,0.835339,0.935000,96.255378,15.208279,111.463657,7770.179688
255190,0.835404,0.915000,96.319198,15.224847,111.544045,7770.179688
255390,0.835473,0.920000,96.392616,15.240875,111.633490,7770.179688
255590,0.835542,0.920000,96.473872,15.255210,111.729081,7767.296875
255790,0.835574,0.875000,96.544250,15.272137,111.816387,7771.703125
255990,0.835602,0.870000,96.618347,15.287130,111.905476,7771.703125
256190,0.835646,0.890000,96.713241,15.302712,112.015953,7771.703125
256390,0.835718,0.925000,96.779199,15.318285,112.097484,7771.703125
256590,0.835775,0.905000,96.843999,15.335880,112.179878,7771.734375
256790,0.835823,0.895000,96.939816,15.352720,112.292536,7771.734375
256990,0.835883,0.910000,97.008678,15.368272,112.376950,7771.765625
257190,0.835971,0.945000,97.074793,15.384793,112.459586,7771.765625
257390,0.836091,0.985000,97.152452,15.404091,112.556542,7771.765625
257590,0.836204,0.975000,97.232663,15.422488,112.655150,7753.757812
257790,0.836303,0.960000,97.297647,15.439437,112.737084,7758.257812
257990,0.836395,0.950000,97.371864,15.453996,112.825860,7768.414062
258190,0.836442,0.895000,97.436423,15.471270,112.907693,7768.445312
258390,0.836502,0.910000,97.499404,15.490237,112.989641,7768.476562
258590,0.836581,0.935000,97.571229,15.510023,113.081251,7768.476562
258790,0.836672,0.950000,97.634942,15.530454,113.165396,7768.476562
258990,0.836791,0.985000,97.708624,15.551716,113.260340,7768.507812
259190,0.836886,0.955000,97.776607,15.575621,113.352227,7768.539062
259390,0.836945,0.910000,97.841741,15.595619,113.437360,7768.539062
259590,0.837039,0.955000,97.909065,15.616590,113.525655,7768.539062
259790,0.837134,0.955000,97.975075,15.636445,113.611521,7768.539062
259990,0.837248,0.980000,98.036461,15.658729,113.695190,7768.539062
260190,0.837298,0.900000,98.104043,15.678643,113.782686,7768.539062
260390,0.837340,0.890000,98.169052,15.694379,113.863431,7768.539062
260590,0.837410,0.925000,98.237040,15.709628,113.946669,7768.539062
260790,0.837452,0.890000,98.310647,15.725874,114.036521,7768.539062
260990,0.837490,0.885000,98.382641,15.741368,114.124010,7768.539062
261190,0.837524,0.880000,98.456489,15.754963,114.211452,7839.484375
261390,0.837526,0.840000,98.539801,15.770165,114.309966,7849.734375
261590,0.837508,0.815000,98.606874,15.780582,114.387456,7849.765625
261790,0.837534,0.870000,98.676900,15.793346,114.470246,7849.765625
261990,0.837595,0.915000,98.754467,15.805312,114.559779,7849.765625
262190,0.837688,0.955000,98.846806,15.817650,114.664455,7906.890625
262390,0.837746,0.910000,98.925612,15.831220,114.756832,7921.578125
262590,0.837795,0.900000,99.007659,15.843398,114.851057,7921.796875
262790,0.837844,0.900000,99.073487,15.853494,114.926981,7922.015625
262990,0.837877,0.880000,99.143421,15.864558,115.007980,7922.109375
263190,0.837927,0.900000,99.220183,15.877395,115.097578,7922.203125
263390,0.837960,0.880000,99.319896,15.891205,115.211101,7922.234375
263590,0.837989,0.875000,99.389142,15.903284,115.292426,7922.265625
263790,0.838014,0.870000,99.474958,15.917123,115.392082,7835.273438
263990,0.838043,0.875000,99.548387,15.930439,115.478826,7972.789062
264190,0.838084,0.890000,99.623290,15.944065,115.567355,7977.257812
264390,0.838149,0.920000,99.694632,15.956834,115.651466,7977.351562
264590,0.838193,0.895000,99.764554,15.969302,115.733856,7987.539062
264790,0.838273,0.940000,99.844059,15.982506,115.826565,8044.078125
264990,0.838290,0.860000,99.911244,15.995070,115.906314,8044.171875
265190,0.838335,0.895000,99.988512,16.008337,115.996849,8048.640625
265390,0.838391,0.910000,100.054597,16.021669,116.076266,8048.703125
265590,0.838423,0.880000,100.121224,16.035796,116.157020,8048.734375
265790,0.838460,0.885000,100.192848,16.050746,116.243594,8058.828125
265990,0.838480,0.865000,100.266281,16.064381,116.330662,8058.890625
266190,0.838501,0.865000,100.335936,16.077952,116.413888,8058.984375
266390,0.838518,0.860000,100.402977,16.091460,116.494437,8069.203125
266590,0.838535,0.860000,100.481779,16.107366,116.589144,8069.203125
266790,0.838575,0.890000,100.556413,16.121534,116.677947,8069.203125
266990,0.838607,0.880000,100.638571,16.136749,116.775319,8069.265625
267190,0.838616,0.850000,100.723926,16.152163,116.876089,8069.265625
267390,0.838629,0.855000,100.806428,16.167815,116.974243,8069.265625
267590,0.838657,0.875000,100.877564,16.183282,117.060845,8069.265625
267790,0.838673,0.860000,100.958255,16.196473,117.154728,8066.476562
267990,0.838674,0.840000,101.032826,16.211193,117.244019,8141.890625
268190,0.838734,0.915000,101.117828,16.224774,117.342603,8141.921875
268390,0.838758,0.870000,101.193144,16.240352,117.433496,8146.359375
268590,0.838794,0.885000,101.262548,16.254739,117.517287,8146.359375
268790,0.838775,0.815000,101.328158,16.268073,117.596231,8146.453125
268990,0.838745,0.800000,101.398424,16.283157,117.681581,8146.484375
269190,0.838758,0.855000,101.481528,16.297173,117.778701,8142.382812
269390,0.838797,0.890000,101.553162,16.310117,117.863280,8194.453125
269590,0.838821,0.870000,101.628251,16.323441,117.951692,8209.296875
269790,0.838841,0.865000,101.700899,16.337802,118.038701,8209.390625
269990,0.838812,0.800000,101.772139,16.351084,118.123223,8209.609375
270190,0.838809,0.835000,101.857562,16.363151,118.220713,8214.015625
270390,0.838829,0.865000,101.936972,16.375980,118.312952,8214.109375
270590,0.838833,0.845000,102.007542,16.389423,118.396965,8218.453125
270790,0.838834,0.840000,102.079831,16.404735,118.484566,8218.640625
270990,0.838839,0.845000,102.166901,16.419809,118.586709,8218.734375
271190,0.838855,0.860000,102.237703,16.433421,118.671123,8218.765625
271390,0.838879,0.870000,102.317452,16.446996,118.764448,8218.796875
271590,0.838888,0.850000,102.391702,16.459979,118.851680,8218.796875
271790,0.838911,0.870000,102.471451,16.473747,118.945198,8218.859375
271990,0.838966,0.910000,102.546275,16.487274,119.033549,8218.921875
272190,0.838978,0.855000,102.626219,16.501691,119.127910,8218.984375
272390,0.839002,0.870000,102.719162,16.516582,119.235744,8218.984375
272590,0.839006,0.845000,102.802077,16.531715,119.333792,8218.984375
272790,0.839014,0.850000,102.879158,16.544497,119.423654,8219.109375
272990,0.839046,0.880000,102.957167,16.558282,119.515449,8219.140625
273190,0.839050,0.845000,103.035800,16.571498,119.607298,8219.234375
273390,0.839055,0.845000,103.108124,16.583912,119.692036,8219.296875
273590,0.839078,0.870000,103.193570,16.597212,119.790783,8201.539062
273790,0.839094,0.860000,103.273982,16.609022,119.883005,8216.132812
273990,0.839117,0.870000,103.346806,16.622982,119.969789,8216.195312
274190,0.839133,0.860000,103.434463,16.636144,120.070607,8206.843750
274390,0.839175,0.895000,103.503498,16.650465,120.153964,8217.187500
274590,0.839191,0.860000,103.573476,16.662988,120.236464,8217.500000
274790,0.839233,0.895000,103.642504,16.675819,120.318323,8217.531250
274990,0.839249,0.860000,103.716370,16.689499,120.405869,8217.625000
275190,0.839276,0.875000,103.793303,16.702593,120.495896,8217.625000
275390,0.839310,0.885000,103.865770,16.715396,120.581167,8217.687500
275590,0.839326,0.860000,103.941415,16.728877,120.670292,8200.554688
275790,0.839319,0.830000,104.015787,16.742808,120.758595,8261.312500
275990,0.839323,0.845000,104.086648,16.756225,120.842873,8261.343750
276190,0.839320,0.835000,104.157743,16.769314,120.927058,8261.343750
276390,0.839317,0.835000,104.222901,16.780835,121.003736,8265.906250
276590,0.839325,0.850000,104.298648,16.794378,121.093026,8265.968750
276790,0.839337,0.855000,104.373918,16.807017,121.180935,8266.031250
276990,0.839356,0.865000,104.449233,16.819780,121.269013,8266.031250
277190,0.839353,0.835000,104.514087,16.832812,121.346900,8266.062500
277390,0.839379,0.875000,104.593343,16.844966,121.438309,8266.125000
277590,0.839413,0.885000,104.663380,16.857240,121.520620,8266.125000
277790,0.839455,0.895000,104.728340,16.869330,121.597670,8266.156250
277990,0.839455,0.840000,104.793700,16.882962,121.676661,8266.156250
278190,0.839489,0.885000,104.886484,16.895671,121.782155,8252.085938
278390,0.839486,0.835000,104.952869,16.909518,121.862386,8329.031250
278590,0.839494,0.850000,105.018618,16.923200,121.941818,8329.093750
278790,0.839498,0.845000,105.084505,16.935771,122.020276,8385.757812
278990,0.839468,0.800000,105.151702,16.949719,122.101421,8385.851562
279190,0.839476,0.850000,105.217938,16.963287,122.181225,8386.007812
279390,0.839484,0.850000,105.315577,16.975627,122.291204,8372.593750
279590,0.839481,0.835000,105.391172,16.989501,122.380673,8382.750000
279790,0.839451,0.800000,105.456484,17.002989,122.459473,8391.812500
279990,0.839448,0.835000,105.530383,17.018413,122.548796,8391.937500
280190,0.839486,0.890000,105.598146,17.032370,122.630517,8444.007812
280390,0.839490,0.845000,105.673761,17.044923,122.718684,8444.164062
280590,0.839512,0.870000,105.739220,17.058937,122.798157,8448.632812
280790,0.839535,0.870000,105.817990,17.072434,122.890424,8448.632812
280990,0.839565,0.880000,105.897140,17.088818,122.985958,8448.664062
281190,0.839576,0.855000,105.975321,17.103970,123.079292,8448.851562
281390,0.839598,0.870000,106.044000,17.116770,123.160769,8448.851562
281590,0.839647,0.905000,106.110417,17.129507,123.239924,8448.882812
281790,0.839647,0.840000,106.211175,17.142583,123.353758,8366.015625
281990,0.839662,0.860000,106.304203,17.158899,123.463102,8422.554688
282190,0.839695,0.885000,106.400870,17.173573,123.574443,8474.625000
282390,0.839714,0.865000,106.475832,17.187298,123.663130,8546.882812
282590,0.839729,0.860000,106.542620,17.200874,123.743494,8551.226562
282790,0.839754,0.875000,106.617378,17.214920,123.832298,8551.320312
282990,0.839758,0.845000,106.686581,17.228289,123.914870,8555.695312
283190,0.839802,0.900000,106.757712,17.242084,123.999796,8555.789062
283390,0.839799,0.835000,106.825091,17.256528,124.081619,8607.890625
283590,0.839825,0.875000,106.896303,17.269207,124.165511,8617.984375
283790,0.839836,0.855000,106.965341,17.282701,124.248042,8617.984375
283990,0.839858,0.870000,107.031710,17.295925,124.327634,8622.484375
284190,0.839869,0.855000,107.097789,17.309596,124.407385,8622.484375
284390,0.839858,0.825000,107.166585,17.323347,124.489932,8626.921875
284590,0.839880,0.870000,107.239051,17.337449,124.576500,8626.984375
284790,0.839891,0.855000,107.312350,17.352781,124.665131,8618.507812
284990,0.839942,0.910000,107.392764,17.366833,124.759597,8685.015625
285190,0.839935,0.830000,107.460035,17.382598,124.842633,8685.046875
285390,0.839913,0.810000,107.528111,17.397482,124.925593,8695.203125
285590,0.839891,0.810000,107.594351,17.411844,125.006196,8695.234375
285790,0.839942,0.910000,107.666216,17.425399,125.091614,8695.296875
285990,0.839964,0.870000,107.750371,17.440657,125.191028,8695.296875
286190,0.839986,0.870000,107.816746,17.454093,125.270839,8699.640625
286390,0.839982,0.835000,107.897740,17.471457,125.369197,8699.734375
286590,0.839964,0.815000,107.973735,17.486067,125.459802,8709.859375
286790,0.839964,0.840000,108.052329,17.501398,125.553727,8709.859375
286990,0.839986,0.870000,108.120795,17.516332,125.637127,8714.203125
287190,0.840032,0.905000,108.208735,17.531150,125.739885,8714.234375
287390,0.840022,0.825000,108.278754,17.546887,125.825641,8728.703125
287590,0.840029,0.850000,108.346417,17.563309,125.909726,8728.765625
287790,0.840025,0.835000,108.427452,17.576738,126.004190,8659.125000
287990,0.840007,0.815000,108.502691,17.592689,126.095380,8715.601562
288190,0.840014,0.850000,108.572225,17.608364,126.180589,8730.226562
288390,0.840022,0.850000,108.654588,17.625403,126.279991,8730.257812
288590,0.840039,0.865000,108.720451,17.640685,126.361136,8730.257812
288790,0.840086,0.905000,108.796870,17.657615,126.454485,8768.882812
288990,0.840122,0.890000,108.873911,17.671356,126.545267,8789.164062
289190,0.840158,0.890000,108.942100,17.687807,126.629907,8798.164062
289390,0.840168,0.855000,109.017536,17.703425,126.720961,8802.664062
289590,0.840207,0.895000,109.084587,17.716600,126.801187,8802.726562
289790,0.840197,0.825000,109.151784,17.732893,126.884677,8807.226562
289990,0.840211,0.860000,109.218336,17.748569,126.966905,8807.257812
290190,0.840211,0.840000,109.296819,17.763684,127.060503,8817.476562
290390,0.840239,0.880000,109.379125,17.781868,127.160993,8817.476562
290590,0.840246,0.850000,109.456199,17.799015,127.255214,8817.601562
290790,0.840264,0.865000,109.535788,17.814756,127.350544,8817.601562
290990,0.840260,0.835000,109.616221,17.831842,127.448063,8817.632812
291190,0.840295,0.890000,109.702167,17.852628,127.554795,8817.632812
291390,0.840306,0.855000,109.775284,17.869827,127.645112,8817.851562
291590,0.840316,0.855000,109.862603,17.885823,127.748426,8817.945312
291790,0.840316,0.840000,109.950552,17.899795,127.850347,8817.945312
291990,0.840309,0.830000,110.026100,17.914515,127.940615,8818.007812
292190,0.840322,0.860000,110.106011,17.930086,128.036097,8818.007812
292390,0.840326,0.845000,110.173624,17.945002,128.118627,8818.070312
292590,0.840326,0.840000,110.243644,17.958942,128.202586,8818.101562
292790,0.840339,0.860000,110.322636,17.973691,128.296328,8818.132812
292990,0.840360,0.870000,110.407632,17.990985,128.398617,8818.195312
293190,0.840374,0.860000,110.483031,18.005738,128.488769,8818.195312
293390,0.840392,0.865000,110.556556,18.020924,128.577481,8818.289062
293590,0.840444,0.915000,110.625793,18.035424,128.661217,8818.320312
293790,0.840440,0.835000,110.698909,18.051393,128.750303,8818.351562
293990,0.840430,0.825000,110.766098,18.067302,128.833400,8822.914062
294190,0.840433,0.845000,110.853709,18.082112,128.935822,8822.914062
294390,0.840461,0.880000,110.925907,18.098157,129.024064,8822.914062
294590,0.840460,0.840000,111.004974,18.115301,129.120275,8822.945312
294790,0.840485,0.875000,111.075532,18.130705,129.206237,8833.039062
294990,0.840484,0.840000,111.144378,18.146720,129.291098,8833.039062
295190,0.840494,0.855000,111.212510,18.160480,129.372989,8837.382812
295390,0.840526,0.885000,111.286876,18.179251,129.466127,8837.382812
295590,0.840536,0.855000,111.357193,18.194650,129.551843,8837.382812
295790,0.840567,0.885000,111.437284,18.211019,129.648303,8837.414062
295990,0.840605,0.895000,111.508799,18.226756,129.735556,8837.414062
296190,0.840608,0.845000,111.585650,18.242587,129.828238,8837.414062
296390,0.840625,0.865000,111.653110,18.258459,129.911569,8837.476562
296590,0.840645,0.870000,111.741812,18.274225,130.016037,8837.476562
296790,0.840645,0.840000,111.833584,18.289347,130.122931,8841.945312
296990,0.840666,0.870000,111.925714,18.303733,130.229447,8841.945312
297190,0.840693,0.880000,111.994443,18.317081,130.311525,8894.015625
297390,0.840713,0.870000,112.067905,18.332018,130.399923,8894.046875
